Start	Destination	Distance_mi	Fare_USD
East Falls Church	Cleveland Park	8.66	4.25
East Falls Church	College Park-U of Md	16.03	6.00
East Falls Church	Columbia Heights	8.91	4.35
East Falls Church	Congress Heights	11.20	5.30
East Falls Church	Court House	3.90	2.35
East Falls Church	Crystal City	7.39	3.75
East Falls Church	Deanwood	13.39	6.00
East Falls Church	Downtown Largo	18.26	6.00
East Falls Church	Dunn Loring-Merrifield	4.13	2.45
East Falls Church	Dupont Circle	7.72	3.90
East Falls Church	Eastern Market	9.54	4.60
East Falls Church	Eisenhower Avenue	10.60	5.05
East Falls Church	Farragut North	7.52	3.80
East Falls Church	Farragut West	6.68	3.45
East Falls Church	Federal Center SW	8.46	4.20
East Falls Church	Federal Triangle	7.54	3.80
East Falls Church	Foggy Bottom-GWU	6.15	3.25
East Falls Church	Forest Glen	14.41	6.00
East Falls Church	Fort Totten	11.22	5.30
East Falls Church	Franconia-Springfield	14.31	6.00
East Falls Church	Friendship Heights	9.95	4.80
East Falls Church	Gallery Pl-Chinatown	7.69	3.90
East Falls Church	Georgia Ave-Petworth	9.72	4.70
East Falls Church	Glenmont	17.36	6.00
East Falls Church	Greenbelt	18.23	6.00
East Falls Church	Greensboro	5.44	3.00
East Falls Church	Grosvenor-Strathmore	14.43	6.00
East Falls Church	Herndon	14.10	6.00
East Falls Church	Huntington	10.98	5.20
East Falls Church	Hyattsville Crossing	14.17	6.00
East Falls Church	Innovation Center	15.82	6.00
East Falls Church	Judiciary Square	8.03	4.00
East Falls Church	King St-Old Town	10.26	4.90
East Falls Church	L'Enfant Plaza	8.13	4.05
East Falls Church	Landover	16.20	6.00
East Falls Church	Loudoun Gateway	19.84	6.00
East Falls Church	McLean	4.29	2.50
East Falls Church	McPherson Square	7.05	3.60
East Falls Church	Medical Center	12.35	5.75
East Falls Church	Metro Center	7.41	3.75
East Falls Church	Minnesota Ave	12.60	5.85
East Falls Church	Morgan Boulevard	16.94	6.00
East Falls Church	Mt Vernon Sq 7th St-Convention Center	8.04	4.00
East Falls Church	Navy Yard-Ballpark	9.29	4.50
East Falls Church	Naylor Road	13.13	6.00
East Falls Church	New Carrollton	17.56	6.00
East Falls Church	NoMa-Gallaudet U	9.10	4.45
East Falls Church	North Bethesda	15.69	6.00
East Falls Church	Pentagon	6.53	3.40
East Falls Church	Pentagon City	6.76	3.50
East Falls Church	Potomac Ave	10.14	4.85
East Falls Church	Potomac Yard	8.95	4.40
East Falls Church	Reston Town Center	12.80	5.90
East Falls Church	Rhode Island Ave-Brentwood	9.94	4.80
East Falls Church	Rockville	18.37	6.00
East Falls Church	Ronald Reagan Washington National Airport	7.88	3.95
East Falls Church	Rosslyn	4.91	2.75
East Falls Church	Shady Grove	20.93	6.00
East Falls Church	Shaw-Howard U	8.33	4.15
East Falls Church	Silver Spring	13.19	6.00
East Falls Church	Smithsonian	7.71	3.90
East Falls Church	Southern Avenue	12.11	5.65
East Falls Church	Spring Hill	6.11	3.25
East Falls Church	Stadium-Armory	10.72	5.10
East Falls Church	Suitland	14.53	6.00
East Falls Church	Takoma	12.31	5.70
East Falls Church	Tenleytown-AU	9.38	4.55
East Falls Church	Twinbrook	16.69	6.00
East Falls Church	Tysons	4.77	2.70
East Falls Church	U Street/African-Amer Civil War Memorial/Cardozo	8.46	4.20
East Falls Church	Union Station	8.61	4.25
East Falls Church	Van Dorn Street	11.49	5.40
East Falls Church	Van Ness-UDC	9.03	4.40
East Falls Church	Vienna/Fairfax-GMU	6.61	3.45
East Falls Church	Virginia Square-GMU	2.98	2.00
East Falls Church	Washington Dulles International Airport	17.65	6.00
East Falls Church	Waterfront	8.66	4.25
East Falls Church	West Falls Church	2.04	2.00
East Falls Church	West Hyattsville	13.07	6.00
East Falls Church	Wheaton	15.77	6.00
East Falls Church	Wiehle-Reston East	11.68	5.45
East Falls Church	Woodley Park-Zoo/Adams Morgan	8.28	4.10
Eastern Market	Addison Road-Seat Pleasant	5.91	3.15
Eastern Market	Anacostia	2.75	2.00
Eastern Market	Archives-Navy Memorial-Penn Quarter	1.75	2.00
Eastern Market	Arlington Cemetery	4.34	2.55
Eastern Market	Ashburn	31.04	6.00
Eastern Market	Ballston-MU	7.12	3.65
Eastern Market	Benning Road	3.50	2.20
Eastern Market	Bethesda	9.32	4.55
Eastern Market	Braddock Road	7.23	3.70
Eastern Market	Branch Ave	8.42	4.15
Eastern Market	Brookland-CUA	4.66	2.65
Eastern Market	Capitol Heights	4.95	2.80
Eastern Market	Capitol South	0.50	2.00
Eastern Market	Cheverly	5.15	2.85
Eastern Market	Clarendon	6.12	3.25
Eastern Market	Cleveland Park	5.31	2.90
Eastern Market	College Park-U of Md	9.93	4.75
Eastern Market	Columbia Heights	4.15	2.45
Eastern Market	Congress Heights	4.02	2.40
Eastern Market	Court House	5.65	3.05
Eastern Market	Crystal City	4.28	2.50
Eastern Market	Deanwood	3.99	2.40
Eastern Market	Downtown Largo	8.74	4.30
Eastern Market	Dunn Loring-Merrifield	13.67	6.00
Eastern Market	Dupont Circle	3.50	2.20
Eastern Market	East Falls Church	9.54	4.60
Eastern Market	Eisenhower Avenue	8.57	4.20
Eastern Market	Farragut North	3.03	2.00
Eastern Market	Farragut West	3.04	2.00
Eastern Market	Federal Center SW	1.08	2.00
Eastern Market	Federal Triangle	2.07	2.00
Eastern Market	Foggy Bottom-GWU	3.54	2.20
Eastern Market	Forest Glen	10.79	5.10
Eastern Market	Fort Totten	5.94	3.20
Eastern Market	Franconia-Springfield	14.53	6.00
Eastern Market	Friendship Heights	7.68	3.85
Eastern Market	Gallery Pl-Chinatown	2.01	2.00
Eastern Market	Georgia Ave-Petworth	4.79	2.70
Eastern Market	Glenmont	14.11	6.00
Eastern Market	Greenbelt	12.37	5.75
Eastern Market	Greensboro	14.78	6.00
Eastern Market	Grosvenor-Strathmore	12.45	5.80
Eastern Market	Herndon	23.49	6.00
Eastern Market	Huntington	9.08	4.45
Eastern Market	Hyattsville Crossing	8.22	4.10
Eastern Market	Innovation Center	25.20	6.00
Eastern Market	Judiciary Square	2.04	2.00
Eastern Market	King St-Old Town	7.88	3.95
Eastern Market	L'Enfant Plaza	1.41	2.00
Eastern Market	Landover	6.94	3.60
Eastern Market	Loudoun Gateway	29.13	6.00
Eastern Market	McLean	13.48	6.00
Eastern Market	McPherson Square	2.69	2.00
Eastern Market	Medical Center	10.31	4.90
Eastern Market	Metro Center	2.28	2.00
Eastern Market	Minnesota Ave	3.14	2.05
Eastern Market	Morgan Boulevard	7.41	3.75
Eastern Market	Mt Vernon Sq 7th St-Convention Center	2.48	2.00
Eastern Market	Navy Yard-Ballpark	1.81	2.00
Eastern Market	Naylor Road	5.38	2.95
Eastern Market	New Carrollton	8.38	4.15
Eastern Market	NoMa-Gallaudet U	2.80	2.00
Eastern Market	North Bethesda	13.83	6.00
Eastern Market	Pentagon	3.53	2.20
Eastern Market	Pentagon City	4.06	2.40
Eastern Market	Potomac Ave	0.62	2.00
Eastern Market	Potomac Yard	5.87	3.15
Eastern Market	Reston Town Center	22.16	6.00
Eastern Market	Rhode Island Ave-Brentwood	3.81	2.30
Eastern Market	Rockville	16.90	6.00
Eastern Market	Ronald Reagan Washington National Airport	4.50	2.60
Eastern Market	Rosslyn	4.70	2.70
Eastern Market	Shady Grove	19.55	6.00
Eastern Market	Shaw-Howard U	2.91	2.00
Eastern Market	Silver Spring	9.16	4.45
Eastern Market	Smithsonian	1.85	2.00
Eastern Market	Southern Avenue	4.79	2.70
Eastern Market	Spring Hill	15.38	6.00
Eastern Market	Stadium-Armory	1.18	2.00
Eastern Market	Suitland	6.73	3.50
Eastern Market	Takoma	7.78	3.90
Eastern Market	Tenleytown-AU	6.93	3.55
Eastern Market	Twinbrook	14.92	6.00
Eastern Market	Tysons	14.07	6.00
Eastern Market	U Street/African-Amer Civil War Memorial/Cardozo	3.33	2.15
Eastern Market	Union Station	2.22	2.00
Eastern Market	Van Dorn Street	11.23	5.30
Eastern Market	Van Ness-UDC	5.92	3.15
Eastern Market	Vienna/Fairfax-GMU	16.14	6.00
Eastern Market	Virginia Square-GMU	6.56	3.40
Eastern Market	Washington Dulles International Airport	27.07	6.00
Eastern Market	Waterfront	1.75	2.00
Eastern Market	West Falls Church	11.48	5.40
Eastern Market	West Hyattsville	7.14	3.65
Eastern Market	Wheaton	12.40	5.75
Eastern Market	Wiehle-Reston East	21.03	6.00
Eastern Market	Woodley Park-Zoo/Adams Morgan	4.62	2.65
Eisenhower Avenue	Addison Road-Seat Pleasant	13.82	6.00
Eisenhower Avenue	Anacostia	8.59	4.25
Eisenhower Avenue	Archives-Navy Memorial-Penn Quarter	8.06	4.00
Eisenhower Avenue	Arlington Cemetery	6.73	3.50
Eisenhower Avenue	Ashburn	32.05	6.00
Eisenhower Avenue	Ballston-MU	8.64	4.25
Eisenhower Avenue	Benning Road	11.71	5.50
Eisenhower Avenue	Bethesda	14.96	6.00
Eisenhower Avenue	Braddock Road	1.35	2.00
Eisenhower Avenue	Branch Ave	13.39	6.00
Eisenhower Avenue	Brookland-CUA	11.61	5.45
Eisenhower Avenue	Capitol Heights	12.98	6.00
Eisenhower Avenue	Capitol South	8.19	4.10
Eisenhower Avenue	Cheverly	13.54	6.00
Eisenhower Avenue	Clarendon	8.13	4.05
Eisenhower Avenue	Cleveland Park	11.15	5.25
Eisenhower Avenue	College Park-U of Md	17.06	6.00
Eisenhower Avenue	Columbia Heights	10.49	5.00
Eisenhower Avenue	Congress Heights	8.99	4.40
Eisenhower Avenue	Court House	7.96	4.00
Eisenhower Avenue	Crystal City	4.54	2.60
Eisenhower Avenue	Deanwood	12.40	5.75
Eisenhower Avenue	Downtown Largo	16.66	6.00
Eisenhower Avenue	Dunn Loring-Merrifield	14.18	6.00
Eisenhower Avenue	Dupont Circle	9.40	4.55
Eisenhower Avenue	East Falls Church	10.60	5.05
Eisenhower Avenue	Eastern Market	8.57	4.20
Eisenhower Avenue	Farragut North	8.94	4.40
Eisenhower Avenue	Farragut West	8.79	4.30
Eisenhower Avenue	Federal Center SW	7.76	3.90
Eisenhower Avenue	Federal Triangle	8.18	4.05
Eisenhower Avenue	Foggy Bottom-GWU	8.45	4.20
Eisenhower Avenue	Forest Glen	17.16	6.00
Eisenhower Avenue	Fort Totten	12.75	5.90
Eisenhower Avenue	Franconia-Springfield	6.91	3.55
Eisenhower Avenue	Friendship Heights	13.25	6.00
Eisenhower Avenue	Gallery Pl-Chinatown	8.40	4.15
Eisenhower Avenue	Georgia Ave-Petworth	11.32	5.35
Eisenhower Avenue	Glenmont	20.43	6.00
Eisenhower Avenue	Greenbelt	19.50	6.00
Eisenhower Avenue	Greensboro	15.94	6.00
Eisenhower Avenue	Grosvenor-Strathmore	18.22	6.00
Eisenhower Avenue	Herndon	24.35	6.00
Eisenhower Avenue	Huntington	0.52	2.00
Eisenhower Avenue	Hyattsville Crossing	15.31	6.00
Eisenhower Avenue	Innovation Center	26.04	6.00
Eisenhower Avenue	Judiciary Square	8.57	4.25
Eisenhower Avenue	King St-Old Town	0.70	2.00
Eisenhower Avenue	L'Enfant Plaza	7.52	3.80
Eisenhower Avenue	Landover	15.36	6.00
Eisenhower Avenue	Loudoun Gateway	30.13	6.00
Eisenhower Avenue	McLean	14.87	6.00
Eisenhower Avenue	McPherson Square	8.75	4.30
Eisenhower Avenue	Medical Center	16.00	6.00
Eisenhower Avenue	Metro Center	8.46	4.20
Eisenhower Avenue	Minnesota Ave	11.52	5.40
Eisenhower Avenue	Morgan Boulevard	15.32	6.00
Eisenhower Avenue	Mt Vernon Sq 7th St-Convention Center	8.95	4.40
Eisenhower Avenue	Navy Yard-Ballpark	8.18	4.05
Eisenhower Avenue	Naylor Road	10.96	5.20
Eisenhower Avenue	New Carrollton	16.80	6.00
Eisenhower Avenue	NoMa-Gallaudet U	9.71	4.70
Eisenhower Avenue	North Bethesda	19.59	6.00
Eisenhower Avenue	Pentagon	5.57	3.05
Eisenhower Avenue	Pentagon City	4.99	2.80
Eisenhower Avenue	Potomac Ave	8.96	4.40
Eisenhower Avenue	Potomac Yard	2.71	2.00
Eisenhower Avenue	Reston Town Center	23.11	6.00
Eisenhower Avenue	Rhode Island Ave-Brentwood	10.78	5.10
Eisenhower Avenue	Rockville	22.51	6.00
Eisenhower Avenue	Ronald Reagan Washington National Airport	4.18	2.45
Eisenhower Avenue	Rosslyn	7.58	3.85
Eisenhower Avenue	Shady Grove	25.16	6.00
Eisenhower Avenue	Shaw-Howard U	9.41	4.55
Eisenhower Avenue	Silver Spring	15.63	6.00
Eisenhower Avenue	Smithsonian	7.81	3.90
Eisenhower Avenue	Southern Avenue	9.73	4.70
Eisenhower Avenue	Spring Hill	16.62	6.00
Eisenhower Avenue	Stadium-Armory	9.60	4.65
Eisenhower Avenue	Suitland	12.17	5.65
Eisenhower Avenue	Takoma	14.40	6.00
Eisenhower Avenue	Tenleytown-AU	12.49	5.80
Eisenhower Avenue	Twinbrook	20.66	6.00
Eisenhower Avenue	Tysons	15.31	6.00
Eisenhower Avenue	U Street/African-Amer Civil War Memorial/Cardozo	9.72	4.70
Eisenhower Avenue	Union Station	9.04	4.40
Eisenhower Avenue	Van Dorn Street	3.84	2.35
Eisenhower Avenue	Van Ness-UDC	11.75	5.50
Eisenhower Avenue	Vienna/Fairfax-GMU	16.37	6.00
Eisenhower Avenue	Virginia Square-GMU	8.31	4.10
Eisenhower Avenue	Washington Dulles International Airport	27.78	6.00
Eisenhower Avenue	Waterfront	7.70	3.90
Eisenhower Avenue	West Falls Church	12.59	5.85
Eisenhower Avenue	West Hyattsville	14.21	6.00
Eisenhower Avenue	Wheaton	18.72	6.00
Eisenhower Avenue	Wiehle-Reston East	22.00	6.00
Eisenhower Avenue	Woodley Park-Zoo/Adams Morgan	10.49	5.00
Farragut North	Addison Road-Seat Pleasant	8.82	4.35
Farragut North	Anacostia	4.10	2.45
Farragut North	Archives-Navy Memorial-Penn Quarter	1.30	2.00
Farragut North	Arlington Cemetery	3.11	2.05
Farragut North	Ashburn	28.82	6.00
Farragut North	Ballston-MU	5.16	2.85
Farragut North	Benning Road	6.38	3.35
Farragut North	Bethesda	6.45	3.40
Farragut North	Braddock Road	7.71	3.90
Farragut North	Branch Ave	10.01	4.80
Farragut North	Brookland-CUA	3.95	2.40
Farragut North	Capitol Heights	7.84	3.95
Farragut North	Capitol South	2.55	2.00
Farragut North	Cheverly	7.78	3.90
Farragut North	Clarendon	4.15	2.45
Farragut North	Cleveland Park	2.41	2.00
Farragut North	College Park-U of Md	9.55	4.60
Farragut North	Columbia Heights	2.61	2.00
Farragut North	Congress Heights	5.35	2.95
Farragut North	Court House	3.64	2.25
Farragut North	Crystal City	4.40	2.55
Farragut North	Deanwood	6.67	3.45
Farragut North	Downtown Largo	11.57	5.45
Farragut North	Dunn Loring-Merrifield	11.63	5.45
Farragut North	Dupont Circle	0.51	2.00
Farragut North	East Falls Church	7.52	3.80
Farragut North	Eastern Market	3.03	2.00
Farragut North	Eisenhower Avenue	8.94	4.40
Farragut North	Farragut West	0.88	2.00
Farragut North	Federal Center SW	2.04	2.00
Farragut North	Federal Triangle	0.99	2.00
Farragut North	Foggy Bottom-GWU	1.37	2.00
Farragut North	Forest Glen	9.34	4.55
Farragut North	Fort Totten	4.93	2.75
Farragut North	Franconia-Springfield	14.47	6.00
Farragut North	Friendship Heights	4.76	2.70
Farragut North	Gallery Pl-Chinatown	1.02	2.00
Farragut North	Georgia Ave-Petworth	3.45	2.20
Farragut North	Glenmont	12.66	5.85
Farragut North	Greenbelt	11.90	5.55
Farragut North	Greensboro	12.61	5.85
Farragut North	Grosvenor-Strathmore	9.67	4.65
Farragut North	Herndon	21.30	6.00
Farragut North	Huntington	9.45	4.60
Farragut North	Hyattsville Crossing	7.71	3.90
Farragut North	Innovation Center	23.01	6.00
Farragut North	Judiciary Square	1.38	2.00
Farragut North	King St-Old Town	8.32	4.15
Farragut North	L'Enfant Plaza	1.77	2.00
Farragut North	Landover	9.48	4.60
Farragut North	Loudoun Gateway	26.92	6.00
Farragut North	McLean	11.30	5.30
Farragut North	McPherson Square	0.80	2.00
Farragut North	Medical Center	7.47	3.80
Farragut North	Metro Center	0.75	2.00
Farragut North	Minnesota Ave	5.91	3.15
Farragut North	Morgan Boulevard	10.27	4.90
Farragut North	Mt Vernon Sq 7th St-Convention Center	1.31	2.00
Farragut North	Navy Yard-Ballpark	2.99	2.00
Farragut North	Naylor Road	6.95	3.60
Farragut North	New Carrollton	10.85	5.15
Farragut North	NoMa-Gallaudet U	2.37	2.00
Farragut North	North Bethesda	11.05	5.20
Farragut North	Pentagon	3.38	2.15
Farragut North	Pentagon City	3.97	2.40
Farragut North	Potomac Ave	3.64	2.25
Farragut North	Potomac Yard	6.32	3.35
Farragut North	Reston Town Center	19.96	6.00
Farragut North	Rhode Island Ave-Brentwood	3.25	2.10
Farragut North	Rockville	14.10	6.00
Farragut North	Ronald Reagan Washington National Airport	4.80	2.70
Farragut North	Rosslyn	2.61	2.00
Farragut North	Shady Grove	16.76	6.00
Farragut North	Shaw-Howard U	1.66	2.00
Farragut North	Silver Spring	7.78	3.90
Farragut North	Smithsonian	1.32	2.00
Farragut North	Southern Avenue	6.22	3.30
Farragut North	Spring Hill	13.20	6.00
Farragut North	Stadium-Armory	4.13	2.45
Farragut North	Suitland	8.32	4.15
Farragut North	Takoma	6.52	3.40
Farragut North	Tenleytown-AU	3.99	2.40
Farragut North	Twinbrook	12.14	5.65
Farragut North	Tysons	11.90	5.55
Farragut North	U Street/African-Amer Civil War Memorial/Cardozo	1.88	2.00
Farragut North	Union Station	1.94	2.00
Farragut North	Van Dorn Street	11.18	5.25
Farragut North	Van Ness-UDC	3.04	2.00
Farragut North	Vienna/Fairfax-GMU	14.12	6.00
Farragut North	Virginia Square-GMU	4.61	2.65
Farragut North	Washington Dulles International Airport	24.89	6.00
Farragut North	Waterfront	2.47	2.00
Farragut North	West Falls Church	9.37	4.55
Farragut North	West Hyattsville	6.58	3.45
Farragut North	Wheaton	10.94	5.20
Farragut North	Wiehle-Reston East	18.84	6.00
Farragut North	Woodley Park-Zoo/Adams Morgan	1.70	2.00
Farragut West	Addison Road-Seat Pleasant	8.86	4.35
Farragut West	Anacostia	4.09	2.45
Farragut West	Archives-Navy Memorial-Penn Quarter	1.31	2.00
Farragut West	Arlington Cemetery	2.24	2.00
Farragut West	Ashburn	28.01	6.00
Farragut West	Ballston-MU	4.31	2.50
Farragut West	Benning Road	6.42	3.35
Farragut West	Bethesda	7.30	3.70
Farragut West	Braddock Road	7.56	3.80
Farragut West	Branch Ave	10.01	4.80
Farragut West	Brookland-CUA	4.03	2.40
Farragut West	Capitol Heights	7.88	3.95
Farragut West	Capitol South	2.56	2.00
Farragut West	Cheverly	7.83	3.95
Farragut West	Clarendon	3.30	2.10
Farragut West	Cleveland Park	3.27	2.10
Farragut West	College Park-U of Md	9.63	4.65
Farragut West	Columbia Heights	2.70	2.00
Farragut West	Congress Heights	5.33	2.95
Farragut West	Court House	2.79	2.00
Farragut West	Crystal City	4.25	2.50
Farragut West	Deanwood	6.72	3.50
Farragut West	Downtown Largo	11.61	5.45
Farragut West	Dunn Loring-Merrifield	10.80	5.10
Farragut West	Dupont Circle	1.37	2.00
Farragut West	East Falls Church	6.68	3.45
Farragut West	Eastern Market	3.04	2.00
Farragut West	Eisenhower Avenue	8.79	4.30
Farragut West	Farragut North	0.88	2.00
Farragut West	Federal Center SW	2.04	2.00
Farragut West	Federal Triangle	0.99	2.00
Farragut West	Foggy Bottom-GWU	0.52	2.00
Farragut West	Forest Glen	9.43	4.55
Farragut West	Fort Totten	5.02	2.80
Farragut West	Franconia-Springfield	14.33	6.00
Farragut West	Friendship Heights	5.61	3.05
Farragut West	Gallery Pl-Chinatown	1.05	2.00
Farragut West	Georgia Ave-Petworth	3.54	2.20
Farragut West	Glenmont	12.74	5.90
Farragut West	Greenbelt	11.98	5.60
Farragut West	Greensboro	11.79	5.50
Farragut West	Grosvenor-Strathmore	10.53	5.00
Farragut West	Herndon	20.48	6.00
Farragut West	Huntington	9.30	4.50
Farragut West	Hyattsville Crossing	7.79	3.90
Farragut West	Innovation Center	22.19	6.00
Farragut West	Judiciary Square	1.41	2.00
Farragut West	King St-Old Town	8.17	4.05
Farragut West	L'Enfant Plaza	1.76	2.00
Farragut West	Landover	9.54	4.60
Farragut West	Loudoun Gateway	26.11	6.00
Farragut West	McLean	10.48	5.00
Farragut West	McPherson Square	0.38	2.00
Farragut West	Medical Center	8.33	4.15
Farragut West	Metro Center	0.77	2.00
Farragut West	Minnesota Ave	5.96	3.20
Farragut West	Morgan Boulevard	10.31	4.90
Farragut West	Mt Vernon Sq 7th St-Convention Center	1.37	2.00
Farragut West	Navy Yard-Ballpark	2.98	2.00
Farragut West	Naylor Road	6.95	3.60
Farragut West	New Carrollton	10.91	5.15
Farragut West	NoMa-Gallaudet U	2.42	2.00
Farragut West	North Bethesda	11.91	5.55
Farragut West	Pentagon	3.23	2.10
Farragut West	Pentagon City	3.82	2.35
Farragut West	Potomac Ave	3.66	2.25
Farragut West	Potomac Yard	6.17	3.25
Farragut West	Reston Town Center	19.15	6.00
Farragut West	Rhode Island Ave-Brentwood	3.32	2.15
Farragut West	Rockville	14.95	6.00
Farragut West	Ronald Reagan Washington National Airport	4.66	2.65
Farragut West	Rosslyn	1.77	2.00
Farragut West	Shady Grove	17.62	6.00
Farragut West	Shaw-Howard U	1.73	2.00
Farragut West	Silver Spring	7.86	3.95
Farragut West	Smithsonian	1.30	2.00
Farragut West	Southern Avenue	6.20	3.30
Farragut West	Spring Hill	12.38	5.75
Farragut West	Stadium-Armory	4.16	2.45
Farragut West	Suitland	8.32	4.15
Farragut West	Takoma	6.61	3.45
Farragut West	Tenleytown-AU	4.83	2.75
Farragut West	Twinbrook	13.00	6.00
Farragut West	Tysons	11.08	5.25
Farragut West	U Street/African-Amer Civil War Memorial/Cardozo	1.96	2.00
Farragut West	Union Station	1.97	2.00
Farragut West	Van Dorn Street	11.03	5.20
Farragut West	Van Ness-UDC	3.90	2.35
Farragut West	Vienna/Fairfax-GMU	13.28	6.00
Farragut West	Virginia Square-GMU	3.76	2.30
Farragut West	Washington Dulles International Airport	24.07	6.00
Farragut West	Waterfront	2.46	2.00
Farragut West	West Falls Church	8.54	4.20
Farragut West	West Hyattsville	6.66	3.45
Farragut West	Wheaton	11.02	5.20
Farragut West	Wiehle-Reston East	18.02	6.00
Farragut West	Woodley Park-Zoo/Adams Morgan	2.56	2.00
Federal Center SW	Addison Road-Seat Pleasant	7.00	3.60
Federal Center SW	Anacostia	2.40	2.00
Federal Center SW	Archives-Navy Memorial-Penn Quarter	0.77	2.00
Federal Center SW	Arlington Cemetery	3.26	2.10
Federal Center SW	Ashburn	29.98	6.00
Federal Center SW	Ballston-MU	6.04	3.20
Federal Center SW	Benning Road	4.58	2.65
Federal Center SW	Bethesda	8.45	4.20
Federal Center SW	Braddock Road	6.45	3.40
Federal Center SW	Branch Ave	8.31	4.10
Federal Center SW	Brookland-CUA	4.20	2.50
Federal Center SW	Capitol Heights	6.03	3.20
Federal Center SW	Capitol South	0.58	2.00
Federal Center SW	Cheverly	6.17	3.25
Federal Center SW	Clarendon	5.04	2.80
Federal Center SW	Cleveland Park	4.42	2.55
Federal Center SW	College Park-U of Md	9.66	4.65
Federal Center SW	Columbia Heights	3.36	2.15
Federal Center SW	Congress Heights	3.66	2.25
Federal Center SW	Court House	4.57	2.65
Federal Center SW	Crystal City	3.32	2.15
Federal Center SW	Deanwood	5.02	2.80
Federal Center SW	Downtown Largo	9.81	4.70
Federal Center SW	Dunn Loring-Merrifield	12.59	5.85
Federal Center SW	Dupont Circle	2.54	2.00
Federal Center SW	East Falls Church	8.46	4.20
Federal Center SW	Eastern Market	1.08	2.00
Federal Center SW	Eisenhower Avenue	7.76	3.90
Federal Center SW	Farragut North	2.04	2.00
Federal Center SW	Farragut West	2.04	2.00
Federal Center SW	Federal Triangle	1.05	2.00
Federal Center SW	Foggy Bottom-GWU	2.50	2.00
Federal Center SW	Forest Glen	10.11	4.85
Federal Center SW	Fort Totten	5.40	2.95
Federal Center SW	Franconia-Springfield	13.60	6.00
Federal Center SW	Friendship Heights	6.78	3.50
Federal Center SW	Gallery Pl-Chinatown	1.11	2.00
Federal Center SW	Georgia Ave-Petworth	4.10	2.45
Federal Center SW	Glenmont	13.44	6.00
Federal Center SW	Greenbelt	12.08	5.65
